LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Snowfall amount;Total cloud cover;Wind speed;Wind direction;Temperature;Temperature;Total cloud cover;Total cloud cover;Wind speed;Wind speed
UNIT;;;;;°C;mm;cm;%;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily sum;daily sum;daily mean;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Snowfall amount daily sum [sfc];Total cloud cover daily mean [sfc];Wind speed daily mean [10 m above gnd];Wind direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Total cloud cover daily max [sfc];Total cloud cover daily min [sfc];Wind speed daily max [10 m above gnd];Wind speed daily min [10 m above gnd]
2015;11;21;00;00;4.79;10.20;0.00;82.96;17.60;264.34;6.83;1.24;100.00;0.00;32.34;7.93
2015;11;22;00;00;2.34;2.20;0.84;75.04;16.72;285.05;4.57;1.21;100.00;6.00;27.53;7.52
2015;11;23;00;00;1.65;2.50;5.32;47.88;8.44;274.61;4.21;-0.15;100.00;0.00;18.53;2.41
2015;11;24;00;00;2.00;0.00;0.00;45.92;9.07;209.93;6.04;-0.94;100.00;0.00;23.01;0.72
2015;11;25;00;00;5.00;9.20;0.00;92.96;26.52;260.28;7.19;3.24;100.00;11.00;40.37;15.89
2015;11;26;00;00;4.33;1.10;0.00;100.00;13.81;293.40;5.78;3.31;100.00;100.00;23.24;4.32
2015;11;27;00;00;2.30;0.00;0.00;22.75;4.64;156.47;4.64;-0.76;100.00;0.00;8.50;0.80
2015;11;28;00;00;2.75;5.80;0.00;53.33;14.91;228.70;5.99;-0.42;100.00;0.00;29.66;3.24
2015;11;29;00;00;6.60;0.00;0.00;71.65;36.07;238.63;10.12;2.68;100.00;2.70;47.04;18.47
2015;11;30;00;00;9.95;0.10;0.00;70.23;40.55;249.06;11.97;8.60;100.00;6.30;48.80;33.82
2015;12;01;00;00;9.86;0.40;0.00;87.17;25.81;249.67;12.04;7.86;100.00;0.00;38.48;8.89
2015;12;02;00;00;8.29;0.00;0.00;42.89;6.83;134.69;11.59;6.36;100.00;0.00;10.50;2.55
2015;12;03;00;00;6.06;0.00;0.00;48.38;6.54;130.41;10.30;3.78;100.00;0.00;10.79;2.55
2015;12;04;00;00;6.57;0.00;0.00;60.17;6.68;155.26;8.90;4.57;100.00;0.00;9.42;1.61
2015;12;05;00;00;7.40;0.00;0.00;72.71;4.92;157.72;9.46;6.11;100.00;0.00;10.38;0.00
2015;12;06;00;00;9.33;0.00;0.00;13.17;8.84;167.98;14.39;6.22;100.00;0.00;19.45;2.04
2015;12;07;00;00;8.58;0.00;0.00;14.96;9.32;116.65;12.52;5.48;100.00;0.00;12.52;5.35
2015;12;08;00;00;7.70;0.00;0.00;7.15;6.56;121.61;11.45;4.95;100.00;0.00;8.31;4.10
2015;12;09;00;00;7.63;4.30;0.00;67.33;8.55;227.39;9.24;5.25;100.00;0.00;14.69;3.76
2015;12;10;00;00;4.25;0.00;0.00;9.96;13.78;121.93;8.59;1.33;81.00;0.00;28.88;6.49
2015;12;11;00;00;5.54;0.00;0.00;31.91;10.01;201.07;9.67;1.96;100.00;2.10;16.17;3.88
2015;12;12;00;00;6.64;0.00;0.00;17.98;7.99;208.13;10.96;2.41;100.00;0.00;12.48;1.61
2015;12;13;00;00;5.92;0.00;0.00;47.82;4.96;148.98;8.76;2.71;100.00;0.00;6.85;2.55
2015;12;14;00;00;5.91;0.00;0.00;7.05;9.60;116.24;10.51;3.24;100.00;0.00;13.10;5.94
2015;12;15;00;00;7.20;0.00;0.00;73.25;8.07;114.95;10.73;3.92;100.00;0.00;11.30;2.28
2015;12;16;00;00;11.65;10.40;0.00;85.82;11.31;206.29;15.56;7.98;100.00;9.30;20.83;4.32
2015;12;17;00;00;11.39;0.00;0.00;24.09;7.71;151.84;15.10;8.36;100.00;0.00;10.95;5.00
2015;12;18;00;00;9.95;0.30;0.00;52.56;8.03;114.21;13.26;8.01;100.00;4.80;12.56;3.98
2015;12;19;00;00;9.49;0.00;0.00;21.77;7.40;114.95;13.13;6.69;100.00;0.00;11.30;3.55
2015;12;20;00;00;8.77;0.00;0.00;16.38;6.68;106.78;12.45;5.10;97.00;0.00;9.42;2.04
2015;12;21;00;00;10.21;0.40;0.00;55.66;10.92;212.50;13.18;6.71;100.00;0.00;19.42;5.35
2015;12;22;00;00;8.47;0.00;0.00;9.00;7.64;136.81;12.29;5.49;30.00;3.90;10.16;2.28
2015;12;23;00;00;9.60;0.00;0.00;50.16;7.22;194.10;13.34;6.90;100.00;0.00;12.07;2.88
2015;12;24;00;00;9.82;0.00;0.00;37.52;11.25;159.93;14.00;5.56;100.00;0.00;18.85;7.39
2015;12;25;00;00;9.62;0.00;0.00;7.22;7.88;142.99;12.41;6.85;71.00;0.00;10.97;5.04
2015;12;26;00;00;8.26;0.00;0.00;1.56;6.87;110.26;12.10;4.78;4.20;0.00;9.26;5.12
2015;12;27;00;00;7.52;0.00;0.00;10.32;7.07;110.75;11.68;4.53;72.00;0.00;9.26;4.21
2015;12;28;00;00;5.82;0.00;0.00;5.15;11.34;120.39;11.15;1.13;33.00;0.00;17.87;5.90
2015;12;29;00;00;6.90;0.00;0.00;41.53;5.10;138.88;9.89;3.07;100.00;0.00;9.69;1.02
2015;12;30;00;00;7.00;0.00;0.00;45.14;9.05;135.67;10.09;2.67;100.00;0.00;18.84;0.80
2015;12;31;00;00;6.94;1.40;0.00;88.51;8.45;165.68;11.29;1.56;100.00;6.90;20.52;1.30
2016;01;01;00;00;6.88;0.00;0.00;78.28;11.96;171.78;8.60;5.58;100.00;0.00;19.81;4.68
2016;01;02;00;00;5.76;6.30;0.00;85.62;14.58;154.79;8.15;3.84;100.00;0.00;22.48;6.38
2016;01;03;00;00;6.70;0.70;0.00;83.21;14.85;223.16;9.71;4.22;100.00;13.00;19.39;5.60
2016;01;04;00;00;6.63;12.50;0.00;67.21;22.79;236.34;8.43;4.40;100.00;0.00;30.01;12.89
2016;01;05;00;00;5.82;5.20;0.00;66.71;14.31;209.92;8.75;2.88;100.00;0.00;24.40;6.92
2016;01;06;00;00;5.61;0.70;0.00;66.88;11.85;215.72;8.89;2.35;100.00;0.00;18.21;5.00
2016;01;07;00;00;5.30;7.50;0.00;75.16;17.62;202.09;9.89;1.96;100.00;0.00;34.71;7.15
2016;01;08;00;00;6.95;1.70;0.00;90.62;13.71;183.27;10.99;4.10;100.00;10.00;23.89;2.04
2016;01;09;00;00;8.53;7.10;0.00;80.96;6.75;189.64;12.18;6.85;100.00;0.00;15.07;1.44
2016;01;10;00;00;8.16;4.10;0.00;74.33;17.80;221.65;9.87;5.92;100.00;0.00;33.63;6.52
2016;01;11;00;00;7.03;15.30;0.00;79.29;21.06;217.06;9.48;4.99;100.00;0.00;35.23;3.96
2016;01;12;00;00;5.60;3.80;0.00;33.96;34.75;252.46;7.43;4.06;100.00;0.00;48.20;24.38
2016;01;13;00;00;3.08;0.20;0.28;72.08;34.72;255.48;4.61;1.69;100.00;5.00;49.36;12.31
2016;01;14;00;00;1.24;2.10;0.63;49.08;16.81;182.92;5.01;-1.65;100.00;0.00;32.86;7.10
2016;01;15;00;00;1.65;3.60;0.21;74.25;40.53;268.79;4.02;-0.03;100.00;0.00;53.00;33.81
2016;01;16;00;00;1.23;0.90;0.70;86.83;21.68;300.99;3.31;-0.81;100.00;16.00;37.17;12.52
2016;01;17;00;00;-0.17;1.30;0.98;42.33;22.96;291.22;2.09;-2.57;100.00;0.00;36.46;5.15
2016;01;18;00;00;-1.69;0.00;0.00;50.31;17.39;119.73;1.82;-4.89;100.00;0.00;31.35;12.40
2016;01;19;00;00;2.48;3.10;0.98;100.00;9.33;134.58;5.96;-0.19;100.00;100.00;16.92;0.00
2016;01;20;00;00;2.65;1.00;0.00;71.50;7.00;313.94;3.95;0.68;100.00;1.00;16.17;0.51
2016;01;21;00;00;0.94;0.00;0.00;39.67;4.95;112.24;4.47;-1.11;100.00;0.00;10.83;0.00
2016;01;22;00;00;1.66;0.10;0.00;29.79;9.01;120.21;5.85;-1.86;100.00;0.00;13.85;4.02
2016;01;23;00;00;6.51;5.80;0.00;51.66;12.78;229.37;9.16;2.71;100.00;0.00;21.25;5.09
2016;01;24;00;00;5.14;0.00;0.00;57.04;7.34;123.61;10.35;0.39;100.00;5.00;14.90;1.80
2016;01;25;00;00;8.19;0.00;0.00;0.29;5.47;108.16;12.21;4.59;3.60;0.00;9.11;3.26
2016;01;26;00;00;9.04;0.00;0.00;24.18;5.86;126.95;12.72;6.06;100.00;0.00;9.50;1.30
2016;01;27;00;00;10.18;0.00;0.00;70.24;6.43;143.44;14.00;5.82;100.00;2.70;9.22;0.80
2016;01;28;00;00;10.94;3.10;0.00;94.15;9.72;221.30;13.23;9.08;100.00;16.50;22.91;1.30
2016;01;29;00;00;8.39;1.90;0.00;48.38;8.76;273.57;10.43;6.98;100.00;0.00;15.83;5.09
2016;01;30;00;00;8.05;1.30;0.00;68.72;18.52;226.67;12.26;4.40;100.00;0.30;40.55;3.67
2016;01;31;00;00;9.17;11.20;0.00;99.04;22.63;254.23;12.30;5.82;100.00;77.00;36.71;5.50
2016;02;01;00;00;11.58;0.00;0.00;49.32;25.17;259.72;13.44;9.88;100.00;2.10;35.45;14.83
2016;02;02;00;00;11.00;0.00;0.00;83.21;18.57;255.85;13.65;9.00;100.00;11.00;28.93;8.89
2016;02;03;00;00;5.51;7.60;0.00;84.83;20.35;272.43;10.58;2.85;100.00;0.00;31.29;9.18
2016;02;04;00;00;4.30;1.00;0.00;91.54;28.65;264.18;6.52;2.60;100.00;19.00;46.90;18.72
2016;02;05;00;00;8.55;0.00;0.00;54.63;11.79;226.56;12.53;5.03;100.00;0.00;28.45;1.08
2016;02;06;00;00;6.68;0.00;0.00;24.23;11.16;134.66;15.20;0.70;90.00;3.30;16.61;4.90
2016;02;07;00;00;4.37;5.90;0.00;80.12;13.17;182.08;7.27;0.92;100.00;12.00;27.00;3.56
2016;02;08;00;00;7.45;0.40;0.00;56.42;31.55;224.95;12.41;2.83;100.00;0.00;47.97;8.12
2016;02;09;00;00;8.82;2.60;0.00;84.60;35.41;236.33;11.72;4.14;100.00;4.00;56.33;12.74
2016;02;10;00;00;3.16;0.90;0.00;67.92;39.45;257.90;6.20;1.08;100.00;0.00;53.10;27.32
2016;02;11;00;00;3.48;0.10;0.00;44.88;15.38;233.42;7.11;0.25;100.00;0.00;29.02;2.60
2016;02;12;00;00;4.08;3.20;0.14;69.67;10.22;177.14;7.74;0.40;100.00;6.00;23.36;2.74
2016;02;13;00;00;6.27;1.90;0.00;83.50;22.38;245.19;9.82;2.47;100.00;4.00;43.85;2.81
2016;02;14;00;00;6.18;5.40;0.00;82.25;17.84;254.45;8.40;5.04;100.00;3.00;40.73;8.09
2016;02;15;00;00;3.63;0.90;0.00;73.83;15.96;301.93;5.18;1.98;100.00;10.00;22.03;6.41
2016;02;16;00;00;3.63;0.00;0.00;54.38;18.36;76.82;7.74;0.77;100.00;0.00;25.96;9.83
2016;02;17;00;00;2.18;0.00;0.00;73.21;9.24;289.12;6.08;-1.32;100.00;0.00;14.49;5.86
2016;02;18;00;00;4.75;0.00;0.00;46.00;8.90;162.12;10.57;0.79;100.00;0.00;13.53;4.02
2016;02;19;00;00;4.51;2.60;0.00;69.79;13.08;264.94;6.26;2.65;100.00;6.00;24.28;1.14
2016;02;20;00;00;5.42;1.20;0.00;79.67;25.12;232.31;9.87;1.45;100.00;0.00;39.63;11.09
2016;02;21;00;00;11.82;0.10;0.00;73.83;26.31;247.50;14.55;10.09;100.00;0.00;38.16;6.76
2016;02;22;00;00;11.57;0.00;0.00;36.55;16.77;265.92;15.22;8.71;100.00;0.00;27.72;5.69
2016;02;23;00;00;7.97;11.10;0.00;69.53;18.80;274.59;11.16;3.29;100.00;0.30;31.62;4.32
2016;02;24;00;00;3.80;2.40;0.00;39.85;9.43;145.59;8.74;-0.51;100.00;0.00;14.93;5.15
2016;02;25;00;00;3.38;7.80;1.19;97.92;13.07;124.60;5.50;1.98;100.00;70.00;22.33;3.32
2016;02;26;00;00;3.16;0.00;0.00;46.88;11.87;111.94;7.78;-0.36;100.00;2.70;22.07;0.51
2016;02;27;00;00;4.70;0.00;0.00;54.79;9.80;93.39;11.08;0.93;100.00;0.90;14.66;2.41
2016;02;28;00;00;4.20;0.00;0.00;96.92;10.81;316.69;9.45;-0.23;100.00;30.00;18.09;6.15
2016;02;29;00;00;2.70;14.00;0.98;100.00;23.42;320.60;4.66;0.72;100.00;100.00;30.24;18.42
2016;03;01;00;00;3.59;2.40;0.49;83.08;18.11;287.08;7.65;0.35;100.00;0.90;28.84;9.18
2016;03;02;00;00;6.77;7.80;0.00;82.25;27.66;249.33;10.11;3.67;100.00;0.00;37.21;16.64
2016;03;03;00;00;3.65;5.70;0.00;78.00;24.54;272.46;5.35;1.70;100.00;0.00;35.64;9.50
2016;03;04;00;00;4.13;3.20;0.00;79.73;22.57;196.48;8.34;-0.15;100.00;1.00;38.54;9.03
2016;03;05;00;00;5.40;6.70;0.00;82.92;11.88;186.74;7.63;1.52;100.00;0.00;21.79;0.00
2016;03;06;00;00;2.68;7.20;3.15;81.54;24.09;250.59;5.25;-0.23;100.00;7.00;42.96;3.55
2016;03;07;00;00;3.49;1.80;0.70;80.96;11.60;214.29;6.84;0.10;100.00;35.00;24.50;2.55
2016;03;08;00;00;2.94;2.90;0.56;67.38;9.48;281.69;5.57;0.29;100.00;0.00;18.21;2.41
2016;03;09;00;00;3.80;0.00;0.00;23.47;13.30;150.81;9.21;-1.01;100.00;0.00;25.08;5.40
2016;03;10;00;00;5.16;0.00;0.00;20.88;7.38;121.24;11.45;1.22;100.00;0.00;19.01;2.74
2016;03;11;00;00;4.96;0.00;0.00;59.08;8.40;190.57;11.40;0.74;100.00;0.00;18.85;0.00
2016;03;12;00;00;4.96;0.00;0.00;51.67;10.35;165.97;10.74;-0.22;100.00;0.00;21.46;1.80
2016;03;13;00;00;7.02;0.00;0.00;36.08;18.86;56.46;11.18;3.34;100.00;0.00;33.18;5.86
2016;03;14;00;00;6.35;0.00;0.00;22.08;15.87;82.47;11.78;2.62;100.00;0.00;23.44;9.83
2016;03;15;00;00;3.31;1.90;1.33;74.22;9.71;244.21;9.88;-0.97;100.00;0.00;24.59;1.08
2016;03;16;00;00;5.33;0.00;0.00;4.62;24.89;88.38;11.95;0.61;100.00;0.00;34.83;12.77
2016;03;17;00;00;5.35;0.00;0.00;2.21;7.32;216.07;11.11;-0.01;17.00;0.00;18.25;1.80
2016;03;18;00;00;8.12;0.00;0.00;11.46;6.36;230.88;13.90;2.64;100.00;0.00;12.66;2.60
2016;03;19;00;00;8.12;0.00;0.00;0.12;8.32;269.55;12.52;4.20;3.00;0.00;18.90;0.80
2016;03;20;00;00;6.61;0.00;0.00;59.04;8.58;272.43;11.66;3.62;100.00;0.00;16.26;1.02
2016;03;21;00;00;6.48;0.00;0.00;77.42;8.98;234.76;11.39;3.24;100.00;0.00;18.39;0.00
2016;03;22;00;00;6.64;0.00;0.00;41.07;7.26;174.59;12.35;1.53;100.00;0.00;20.39;0.36
2016;03;23;00;00;5.22;1.10;0.00;60.08;11.14;203.51;10.02;-0.18;100.00;0.00;25.41;1.61
2016;03;24;00;00;6.72;0.00;0.00;53.30;9.63;316.35;11.53;2.03;100.00;0.00;12.59;6.62
2016;03;25;00;00;8.31;6.70;0.00;100.00;15.20;244.89;10.06;6.42;100.00;100.00;25.72;5.40
2016;03;26;00;00;10.70;1.00;0.00;30.31;10.69;185.77;16.80;6.51;100.00;0.00;20.24;2.31
2016;03;27;00;00;9.34;2.20;0.00;60.89;11.66;213.66;12.50;4.14;100.00;0.00;24.61;1.61
2016;03;28;00;00;9.08;0.00;0.00;43.75;21.38;188.70;13.97;2.51;100.00;0.00;39.47;8.71
2016;03;29;00;00;10.73;3.80;0.00;49.96;18.66;259.69;14.55;6.85;100.00;0.00;32.05;1.44
2016;03;30;00;00;13.37;7.70;0.00;89.33;11.05;191.27;17.85;9.48;100.00;18.00;20.42;3.89
2016;03;31;00;00;14.44;0.00;0.00;40.12;14.86;126.07;22.98;5.10;100.00;2.00;23.68;6.79
2016;04;01;00;00;10.27;0.00;0.00;52.94;11.68;284.75;13.74;7.98;100.00;0.00;26.76;0.00
2016;04;02;00;00;13.12;0.00;0.00;29.50;11.23;103.81;20.91;5.89;100.00;0.00;18.67;5.00
2016;04;03;00;00;16.23;0.00;0.00;98.79;10.92;200.71;20.82;11.12;100.00;79.00;16.24;4.39
2016;04;04;00;00;14.95;0.90;0.00;66.34;7.08;212.42;17.87;11.91;100.00;1.50;12.56;2.04
2016;04;05;00;00;12.71;5.20;0.00;79.58;7.05;236.11;15.36;10.07;100.00;5.40;18.28;2.10
2016;04;06;00;00;11.89;5.10;0.00;59.88;11.25;275.24;15.47;8.59;100.00;0.00;18.84;4.68
2016;04;07;00;00;8.46;1.30;0.00;87.50;15.57;274.04;10.78;6.30;100.00;0.00;22.68;8.56
2016;04;08;00;00;8.07;1.80;0.00;100.00;6.09;209.46;11.26;5.27;100.00;100.00;10.37;1.08
2016;04;09;00;00;9.73;0.00;0.00;91.58;7.78;306.22;12.29;6.17;100.00;1.00;13.66;3.10
2016;04;10;00;00;11.36;0.00;0.00;15.68;9.76;134.55;16.89;5.74;100.00;0.90;16.75;2.97
2016;04;11;00;00;12.49;0.10;0.00;7.67;7.90;163.37;18.59;5.76;78.00;0.00;11.75;2.55
2016;04;12;00;00;13.95;1.00;0.00;24.17;7.95;150.00;19.25;8.97;100.00;0.00;16.42;0.80
2016;04;13;00;00;11.81;7.30;0.00;91.62;12.89;226.87;14.03;9.38;100.00;1.00;22.46;1.44
2016;04;14;00;00;11.66;2.20;0.00;62.24;10.92;212.89;16.27;7.57;100.00;4.80;18.06;2.10
2016;04;15;00;00;12.05;2.60;0.00;93.17;12.91;200.28;15.99;7.97;100.00;33.00;24.93;4.10
2016;04;16;00;00;13.86;5.40;0.00;91.21;14.13;189.81;17.83;10.17;100.00;22.00;27.80;2.28
2016;04;17;00;00;10.57;7.90;0.00;96.33;18.30;262.06;14.84;6.05;100.00;12.00;34.41;5.99
2016;04;18;00;00;7.65;12.10;0.00;91.96;11.66;291.68;9.86;6.09;100.00;0.00;23.22;1.08
2016;04;19;00;00;9.49;0.00;0.00;0.00;5.98;200.50;15.31;4.60;0.00;0.00;13.68;1.08
2016;04;20;00;00;11.41;0.00;0.00;1.97;12.70;106.56;18.94;3.84;25.00;0.00;22.42;3.32
2016;04;21;00;00;13.20;0.00;0.00;46.01;9.44;216.56;20.69;4.28;100.00;0.00;16.06;4.35
2016;04;22;00;00;14.94;0.80;0.00;89.52;10.49;284.63;17.49;11.31;100.00;4.50;16.62;4.68
2016;04;23;00;00;10.87;8.20;0.00;100.00;11.65;298.09;14.47;6.13;100.00;100.00;30.25;0.72
2016;04;24;00;00;5.37;2.80;0.00;66.62;13.42;302.71;9.63;0.86;100.00;0.00;19.20;5.04
2016;04;25;00;00;5.16;2.60;0.14;77.92;24.16;276.82;9.94;-0.60;100.00;10.00;38.77;11.77
2016;04;26;00;00;6.25;6.30;0.00;96.12;25.93;277.93;7.79;3.97;100.00;20.00;39.66;2.19
2016;04;27;00;00;4.61;1.20;0.00;53.12;25.89;261.81;8.08;1.34;100.00;0.00;40.19;14.28
2016;04;28;00;00;7.19;0.10;0.00;34.46;7.39;240.05;11.78;2.01;100.00;0.00;17.50;0.80
2016;04;29;00;00;10.19;0.00;0.00;44.88;3.28;233.45;14.90;4.53;100.00;0.00;5.63;0.36
2016;04;30;00;00;11.10;5.90;0.00;60.62;12.80;225.75;17.13;5.56;100.00;0.00;26.65;4.10
2016;05;01;00;00;8.09;11.90;0.00;100.00;17.16;259.66;12.41;4.87;100.00;100.00;23.73;3.76
2016;05;02;00;00;11.88;0.10;0.00;69.00;7.88;263.29;17.05;6.54;100.00;0.00;15.19;3.62
2016;05;03;00;00;12.23;3.80;0.00;62.04;10.23;275.66;15.15;9.39;100.00;0.00;20.67;2.55
2016;05;04;00;00;10.50;0.00;0.00;2.33;7.25;85.82;15.76;4.10;44.00;0.00;12.41;2.16
2016;05;05;00;00;12.03;0.00;0.00;0.83;17.11;102.64;19.64;2.34;20.00;0.00;27.78;3.08
2016;05;06;00;00;15.88;0.00;0.00;0.68;9.43;100.37;22.68;8.68;10.00;0.00;14.34;5.96
2016;05;07;00;00;17.14;0.00;0.00;1.37;6.30;146.55;22.78;11.38;10.00;0.00;9.75;1.44
2016;05;08;00;00;16.32;0.00;0.00;1.93;11.49;109.94;23.41;8.66;10.00;0.00;23.47;2.55
2016;05;09;00;00;16.57;0.00;0.00;58.92;7.44;106.65;22.73;9.76;100.00;0.00;14.04;1.61
2016;05;10;00;00;18.03;0.10;0.00;46.77;5.67;174.03;22.38;13.76;100.00;0.00;10.81;1.44
2016;05;11;00;00;15.03;0.70;0.00;81.91;5.30;183.17;19.92;11.05;100.00;12.00;12.56;0.00
2016;05;12;00;00;13.55;27.70;0.00;97.00;12.65;240.50;16.23;12.19;100.00;60.00;24.01;2.16
2016;05;13;00;00;13.72;21.00;0.00;100.00;18.73;288.52;15.56;11.91;100.00;100.00;25.56;5.45
2016;05;14;00;00;13.07;7.20;0.00;92.04;10.38;311.28;14.65;9.99;100.00;61.00;14.58;6.38
2016;05;15;00;00;8.84;0.00;0.00;39.79;11.81;326.84;12.33;5.23;100.00;0.00;14.39;5.60
2016;05;16;00;00;9.21;5.80;0.00;85.92;13.76;249.88;12.88;4.45;100.00;5.00;23.62;1.94
2016;05;17;00;00;11.89;1.80;0.00;54.96;7.62;223.64;16.58;6.76;100.00;0.00;13.72;0.51
2016;05;18;00;00;14.48;4.80;0.00;59.06;6.81;174.98;20.21;8.15;100.00;0.00;19.77;1.08
2016;05;19;00;00;11.51;12.50;0.00;79.88;16.79;268.61;13.33;9.02;100.00;10.00;23.31;4.69
2016;05;20;00;00;13.32;0.00;0.00;23.58;7.23;244.81;19.71;4.96;100.00;0.00;10.95;2.31
2016;05;21;00;00;18.29;0.00;0.00;25.64;6.05;106.18;24.32;11.72;100.00;3.30;10.95;3.22
2016;05;22;00;00;18.83;3.60;0.00;30.17;11.19;168.82;26.26;12.74;100.00;0.60;28.61;1.94
2016;05;23;00;00;10.62;21.70;0.00;100.00;21.54;260.54;13.76;9.20;100.00;100.00;25.98;15.27
2016;05;24;00;00;11.68;2.40;0.00;82.50;15.91;298.41;15.86;8.68;100.00;0.00;21.92;6.13
2016;05;25;00;00;15.17;0.00;0.00;51.62;5.95;168.00;21.07;8.57;100.00;0.00;14.04;1.80
2016;05;26;00;00;19.34;0.00;0.00;18.45;4.69;120.51;24.15;13.06;100.00;0.00;8.35;2.28
2016;05;27;00;00;20.52;0.00;0.00;35.84;6.44;204.54;25.49;15.27;100.00;0.00;13.40;1.44
2016;05;28;00;00;19.95;4.90;0.00;59.58;7.52;167.94;25.20;15.12;100.00;0.00;22.15;0.80
2016;05;29;00;00;16.53;13.70;0.00;81.11;7.32;184.10;18.76;13.62;100.00;0.00;15.04;1.44
2016;05;30;00;00;16.25;7.60;0.00;95.83;17.60;243.23;18.92;14.20;100.00;56.00;24.29;9.42
2016;05;31;00;00;15.24;6.10;0.00;93.96;13.75;247.52;18.62;12.82;100.00;11.00;27.11;3.67
2016;06;01;00;00;16.15;0.10;0.00;67.92;4.96;226.70;19.91;12.06;100.00;0.00;12.57;0.51
2016;06;02;00;00;15.61;6.60;0.00;94.17;11.71;248.98;20.02;13.12;100.00;18.00;21.89;2.97
2016;06;03;00;00;14.91;4.20;0.00;100.00;7.15;191.24;16.64;12.76;100.00;100.00;12.02;3.89
2016;06;04;00;00;16.11;0.60;0.00;82.92;10.04;262.27;19.78;12.79;100.00;30.00;16.10;5.40
2016;06;05;00;00;16.45;3.40;0.00;64.33;4.52;238.16;19.25;13.31;100.00;2.00;7.99;0.80
2016;06;06;00;00;18.81;0.70;0.00;27.76;3.30;142.35;24.43;12.95;100.00;0.00;6.92;0.51
2016;06;07;00;00;19.65;0.80;0.00;31.73;5.17;222.63;23.90;15.63;100.00;0.00;11.17;0.51
2016;06;08;00;00;17.17;8.90;0.00;76.88;10.87;259.53;19.67;14.11;100.00;4.20;15.54;5.90
2016;06;09;00;00;17.49;0.70;0.00;49.42;7.41;204.01;20.93;13.47;100.00;0.00;14.00;2.97
2016;06;10;00;00;18.33;0.00;0.00;30.26;4.75;154.58;23.67;11.90;100.00;0.00;7.77;1.94
2016;06;11;00;00;17.85;14.60;0.00;84.50;11.07;256.37;19.66;15.22;100.00;4.00;18.13;3.42
2016;06;12;00;00;15.97;4.70;0.00;94.79;13.69;252.51;17.22;14.00;100.00;53.00;20.96;5.86
2016;06;13;00;00;14.99;21.00;0.00;100.00;11.08;233.31;17.04;13.20;100.00;100.00;24.40;3.60
2016;06;14;00;00;14.96;3.80;0.00;92.54;13.89;224.77;17.45;12.28;100.00;14.00;34.11;2.81
2016;06;15;00;00;14.05;2.20;0.00;67.25;7.50;183.75;18.13;8.73;100.00;0.00;12.98;0.72
2016;06;16;00;00;14.77;7.00;0.00;96.58;10.29;184.87;17.29;11.63;100.00;39.00;24.03;1.44
2016;06;17;00;00;15.46;5.30;0.00;63.54;11.60;234.27;18.88;11.50;100.00;0.00;24.45;0.51
2016;06;18;00;00;14.86;2.40;0.00;65.96;7.79;211.48;16.77;12.14;100.00;2.40;15.12;0.72
2016;06;19;00;00;14.03;4.60;0.00;60.33;13.28;299.36;16.40;11.98;100.00;0.00;19.00;7.39
2016;06;20;00;00;15.92;0.00;0.00;51.57;4.53;217.45;22.26;9.43;100.00;0.00;13.85;0.36
2016;06;21;00;00;17.15;2.00;0.00;91.75;6.43;200.82;19.79;13.16;100.00;0.00;13.28;0.80
2016;06;22;00;00;22.09;0.00;0.00;11.38;7.59;89.78;28.97;13.72;100.00;0.00;14.59;1.30
2016;06;23;00;00;25.59;0.00;0.00;0.00;6.05;182.32;31.59;18.40;0.00;0.00;15.65;0.80
2016;06;24;00;00;26.12;1.10;0.00;13.25;8.83;261.26;30.96;21.73;82.00;0.00;22.55;1.30
2016;06;25;00;00;20.27;3.50;0.00;87.04;11.84;267.79;23.74;15.20;100.00;4.00;28.12;0.51
2016;06;26;00;00;16.20;0.10;0.00;62.82;10.93;294.62;21.03;11.55;100.00;0.00;16.62;5.35
2016;06;27;00;00;17.08;0.00;0.00;10.02;8.98;257.82;22.09;10.58;100.00;0.00;16.31;1.53
2016;06;28;00;00;18.61;0.00;0.00;47.08;7.01;255.83;23.10;13.03;100.00;0.00;13.66;1.08
2016;06;29;00;00;20.38;0.10;0.00;25.84;4.89;201.71;24.54;15.36;100.00;0.00;13.10;0.36
